107,☠️,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/skull_and_crossbones.png,10
108,💩,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/pile_of_poo.png,10
109,🤡,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/clown_face.png,10
110,👹,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/ogre.png,10
111,👺,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/goblin.png,10
112,👻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/ghost.png,10
113,👽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/alien.png,10
114,👾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/alien_monster.png,10
115,🤖,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/robot.png,10
116,😺,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/grinning_cat.png,10
117,😸,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/grinning_cat_with_smiling_eyes.png,10
118,😹,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/cat_with_tears_of_joy.png,10
119,😻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/smiling_cat_with_heart-eyes.png,10
120,😼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/cat_with_wry_smile.png,10
121,😽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/kissing_cat.png,10
122,🙀,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/weary_cat.png,10
123,😿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/crying_cat.png,10
124,😾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/pouting_cat.png,10
125,🙈,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/see-no-evil_monkey.png,10
126,🙉,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/hear-no-evil_monkey.png,10
127,🙊,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/speak-no-evil_monkey.png,10
128,💌,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/love_letter.png,10
129,💘,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/heart_with_arrow.png,10
130,💝,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/heart_with_ribbon.png,10
131,💖,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/sparkling_heart.png,10
132,💗,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/growing_heart.png,10
133,💓,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/beating_heart.png,10
134,💞,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/revolving_hearts.png,10
135,💕,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/two_hearts.png,10
136,💟,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/heart_decoration.png,10
137,❣️,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/heart_exclamation.png,10
138,💔,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/broken_heart.png,10
